""      ,"ZPID"       ,"address"                                                           ,"price"    ,"bed" ,"bath" ,"Sq.Feet" ,"city"                 ,"zip-code"
"10136" ,"2994375"    ,"4569 Ruskin Ave, Saint Louis, MO 63115"                            ,"75000"    ,"4"   ,"1"    ,"1470"    ,"Saint Louis"          ,"63115"
"10137" ,"2981454"    ,"5143 Maffitt Ave, Saint Louis, MO 63113"                           ,"45000"    ,"2"   ,"1"    ,"2400"    ,"Saint Louis"          ,"63113"
"10138" ,"3009640"    ,"3715 Shreve Ave, Saint Louis, MO 63115"                            ,"165000"   ,"2"   ,"1"    ,"0"       ,"Saint Louis"          ,"63115"
"10139" ,"2955593"    ,"5813 Minnesota Ave, Saint Louis, MO 63111"                         ,"89900"    ,"2"   ,"1"    ,"994"     ,"Saint Louis"          ,"63111"
"10140" ,"2081702762" ,"7301 Michigan Ave, Saint Louis, MO 63111"                          ,"359000"   ,"8"   ,"4"    ,"1650"    ,"Saint Louis"          ,"63111"
"10141" ,"2960110"    ,"2136 Adelaide Ave, Saint Louis, MO 63107"                          ,"50000"    ,"1"   ,"1"    ,"2126"    ,"Saint Louis"          ,"63107"
"10142" ,"2944124"    ,"3016 Miami St, Saint Louis, MO 63118"                              ,"130000"   ,"4"   ,"3"    ,"2052"    ,"Saint Louis"          ,"63118"
"10143" ,"3009986"    ,"8443 Concord Pl, Saint Louis, MO 63147"                            ,"90000"    ,"3"   ,"1"    ,"1170"    ,"Saint Louis"          ,"63147"
"10144" ,"2976139"    ,"1652 Veronica Ave, Saint Louis, MO 63147"                          ,"65000"    ,"2"   ,"2"    ,"1170"    ,"Saint Louis"          ,"63147"
"10145" ,"2070261034" ,"314 Broadway N #804, Saint Louis, MO 63102"                        ,"169900"   ,"2"   ,"2"    ,"1224"    ,"Saint Louis"          ,"63102"
"10146" ,"2975894"    ,"8910 Halls Ferry Rd, Saint Louis, MO 63147"                        ,"18000"    ,"2"   ,"2"    ,"1152"    ,"Saint Louis"          ,"63147"
"10147" ,"81719092"   ,"2020 Washington Ave UNIT 504, Saint Louis, MO 63103"               ,"199000"   ,"1"   ,"2"    ,"1293"    ,"Saint Louis"          ,"63103"
"10148" ,"2960980"    ,"4219 Red Bud Ave, Saint Louis, MO 63115"                           ,"85000"    ,"4"   ,"2"    ,"2400"    ,"Saint Louis"          ,"63115"
"10149" ,"2955300"    ,"5501 S Broadway, Saint Louis, MO 63111"                            ,"120000"   ,"2"   ,"2"    ,"1229"    ,"Saint Louis"          ,"63111"
"10150" ,"81717399"   ,"210 N 17th St UNIT 202, Saint Louis, MO 63103"                     ,"87000"    ,"2"   ,"1"    ,"814"     ,"Saint louis"          ,"63103"
"10151" ,"2086229209" ,"901 Washington Ave UNIT 510, Saint Louis, MO 63101"                ,"199500"   ,"1"   ,"2"    ,"1365"    ,"Saint Louis"          ,"63101"
"10152" ,"305578067"  ,"1400 Menard St, Saint Louis, MO 63104"                             ,"524900"   ,"3"   ,"3"    ,"1726"    ,"Saint Louis"          ,"63104"
"10153" ,"2070013882" ,"2308 S Jefferson Ave, Saint Louis, MO 63104"                       ,"364900"   ,"4"   ,"4"    ,"3451"    ,"Saint Louis"          ,"63104"
"10154" ,"3001861"    ,"6026 Shulte Ave, Saint Louis, MO 63136"                            ,"50000"    ,"2"   ,"1"    ,"627"     ,"Saint Louis"          ,"63136"
"10155" ,"2982427"    ,"1632 Semple Ave, Saint Louis, MO 63112"                            ,"15000"    ,"1"   ,"1"    ,"1255"    ,"Saint Louis"          ,"63112"
"10156" ,"2956950"    ,"6722 Alabama Ave, Saint Louis, MO 63111"                           ,"59900"    ,"2"   ,"1"    ,"968"     ,"Saint Louis"          ,"63111"
"10157" ,"2061885733" ,"68 Madison Ave, Saint Louis, MO 63122"                             ,"736396"   ,"4"   ,"4"    ,"2696"    ,"Saint Louis"          ,"63122"
"10158" ,"81712376"   ,"4909 Laclede Ave APT 1105, Saint Louis, MO 63108"                  ,"410000"   ,"1"   ,"2"    ,"1134"    ,"Saint Louis"          ,"63108"
"10159" ,"2979006"    ,"4223 W Kossuth Ave, Saint Louis, MO 63115"                         ,"35000"    ,"2"   ,"1"    ,"799"     ,"Saint Louis"          ,"63115"
"10160" ,"2081691746" ,"701 N 15th St UNIT 503E-504E, Saint Louis, MO 63103"               ,"605000"   ,"2"   ,"2"    ,"3088"    ,"Saint Louis"          ,"63103"
"10161" ,"2944673"    ,"3834 Texas Ave, Saint Louis, MO 63118"                             ,"75000"    ,"1"   ,"1"    ,"893"     ,"Saint Louis"          ,"63118"
"10162" ,"2065539226" ,"0 Mackenzie Preserve, Saint Louis, MO 63123"                       ,"406200"   ,"3"   ,"2"    ,"1635"    ,"Saint Louis"          ,"63123"
"10163" ,"2074322710" ,"1619 Washington Ave #404, Saint Louis, MO 63103"                   ,"199500"   ,"1"   ,"2"    ,"1595"    ,"Saint Louis"          ,"63103"
"10164" ,"2062055604" ,"7424 Snowy Owl Ct, Saint Louis, MO 63123"                          ,"657294"   ,"3"   ,"2"    ,"2073"    ,"Saint Louis"          ,"63123"
"10165" ,"2958216"    ,"7918 S Broadway, Saint Louis, MO 63111"                            ,"169900"   ,"2"   ,"2"    ,"2034"    ,"Saint Louis"          ,"63111"
"10166" ,"3009970"    ,"8545 Concord Pl, Saint Louis, MO 63147"                            ,"85000"    ,"3"   ,"1"    ,"1282"    ,"Saint Louis"          ,"63147"
"10167" ,"2857678"    ,"7920 Fleta St, Saint Louis, MO 63123"                              ,"399000"   ,"3"   ,"2"    ,"1550"    ,"Saint Louis"          ,"63123"
"10168" ,"87746708"   ,"4411 McPherson Ave APT 4, Saint Louis, MO 63108"                   ,"725000"   ,"2"   ,"3"    ,"2112"    ,"Saint Louis"          ,"63108"
"10169" ,"2067319485" ,"314 Broadway N #803, Saint Louis, MO 63102"                        ,"229900"   ,"2"   ,"2"    ,"1422"    ,"Saint Louis"          ,"63102"
"10170" ,"2061708614" ,"0 The Turnberry Ests, Saint Louis, MO 63123"                       ,"792700"   ,"4"   ,"4"    ,"4015"    ,"Saint Louis"          ,"63123"
"10171" ,"2077805478" ,"545 Bates St, Saint Louis, MO 63111"                               ,"254900"   ,"4"   ,"4"    ,"0"       ,"Saint Louis"          ,"63111"
"10172" ,"2071651422" ,"1219 Washington Ave UNIT 610, Saint Louis, MO 63103"               ,"225000"   ,"2"   ,"2"    ,"1782"    ,"Saint Louis"          ,"63103"
"10173" ,"2953837"    ,"3453 Itaska St, Saint Louis, MO 63111"                             ,"59900"    ,"1"   ,"1"    ,"996"     ,"Saint Louis"          ,"63111"
"10174" ,"3018170"    ,"5571 Palm St, Saint Louis, MO 63120"                               ,"23500"    ,"2"   ,"1"    ,"1105"    ,"Saint Louis"          ,"63120"
"10175" ,"2992183"    ,"4059 Phillips Ave, Saint Louis, MO 63116"                          ,"65000"    ,"1"   ,"2"    ,"495"     ,"Saint Louis"          ,"63116"
"10176" ,"81714922"   ,"210 N 17th St UNIT 612, Saint Louis, MO 63103"                     ,"79900"    ,"1"   ,"1"    ,"624"     ,"Saint louis"          ,"63103"
"10177" ,"2957351"    ,"7142 Alabama Ave, Saint Louis, MO 63111"                           ,"74900"    ,"1"   ,"1"    ,"656"     ,"Saint Louis"          ,"63111"
"10178" ,"2089256304" ,"10 N Kingshighway Blvd #3CS, Saint Louis, MO 63108"                ,"415000"   ,"2"   ,"2"    ,"2178"    ,"Saint Louis"          ,"63108"
"10179" ,"3004660"    ,"4964 Margaretta Ave, Saint Louis, MO 63115"                        ,"35000"    ,"4"   ,"1"    ,"1540"    ,"Saint Louis"          ,"63115"
"10180" ,"2065628408" ,"0 Madison Glencarefree Preserve, Saint Louis, MO 63123"            ,"508600"   ,"3"   ,"3"    ,"2369"    ,"Saint Louis"          ,"63123"
"10181" ,"2061657409" ,"955-961 Switzer Ave, Saint Louis, MO 63147"                        ,"55000"    ,"2"   ,"1"    ,"720"     ,"Saint Louis"          ,"63147"
"10182" ,"2080741421" ,"4552 Pennsylvania Ave, Saint Louis, MO 63111"                      ,"199000"   ,"1"   ,"1"    ,"0"       ,"Saint Louis"          ,"63111"
"10183" ,"2065628460" ,"0 Franklin Glencarefree Preserve, Saint Louis, MO 63123"           ,"450400"   ,"3"   ,"2"    ,"1669"    ,"Saint Louis"          ,"63123"
"10184" ,"2975429"    ,"1223 Lynfield Pl, Saint Louis, MO 63147"                           ,"49900"    ,"2"   ,"1"    ,"840"     ,"Saint Louis"          ,"63147"
"10185" ,"2065647754" ,"0 Franklin The Gln, Saint Louis, MO 63123"                         ,"443800"   ,"3"   ,"2"    ,"1669"    ,"Saint Louis"          ,"63123"
"10186" ,"2944797"    ,"2225 Keokuk St, Saint Louis, MO 63118"                             ,"95900"    ,"2"   ,"1"    ,"850"     ,"Saint Louis"          ,"63118"
"10187" ,"2065628611" ,"0 Washington Glencarefr Preserve, Saint Louis, MO 63123"           ,"538800"   ,"4"   ,"3"    ,"2956"    ,"Saint Louis"          ,"63123"
"10188" ,"2065647756" ,"0 Washington The Gln, Saint Louis, MO 63123"                       ,"532200"   ,"4"   ,"3"    ,"2956"    ,"Saint Louis"          ,"63123"
"10189" ,"2062759772" ,"3312 Utah St, Saint Louis, MO 63118"                               ,"335000"   ,"3"   ,"1"    ,"5606"    ,"Saint Louis"          ,"63118"
"10190" ,"2061097715" ,"1064 N Melvin Ave, Saint Louis, MO 63137"                          ,"73500"    ,"2"   ,"1"    ,"1040"    ,"Saint Louis"          ,"63137"
"10191" ,"2977969"    ,"4624 Lee Ave, Saint Louis, MO 63115"                               ,"63500"    ,"2"   ,"1"    ,"888"     ,"Saint Louis"          ,"63115"
"10192" ,"2857680"    ,"7928 Fleta St, Saint Louis, MO 63123"                              ,"470000"   ,"3"   ,"2"    ,"1991"    ,"Saint Louis"          ,"63123"
"10193" ,"2958175"    ,"7920 Michigan Ave, Saint Louis, MO 63111"                          ,"95000"    ,"2"   ,"1"    ,"908"     ,"Saint Louis"          ,"63111"
"10194" ,"2976735"    ,"4207 Darby St, Saint Louis, MO 63120"                              ,"62000"    ,"3"   ,"2"    ,"1092"    ,"Saint Louis"          ,"63120"
"10195" ,"2061726690" ,"187 The Muirfield-estates Preserve, Saint Louis, MO 63123"         ,"928771"   ,"4"   ,"4"    ,"3685"    ,"Saint Louis"          ,"63123"
"10196" ,"2061012389" ,"Mackenzie Plan, The Preserve - Cottage Homes"                      ,"406200"   ,"3"   ,"2"    ,"1635"    ,"Saint Louis"          ,"63123"
"10197" ,"2957879"    ,"7626 Vermont Ave, Saint Louis, MO 63111"                           ,"1e+05"    ,"2"   ,"1"    ,"1075"    ,"Saint Louis"          ,"63111"
"10198" ,"2064149820" ,"Charles Plan, The Preserve"                                        ,"607900"   ,"3"   ,"3"    ,"2457"    ,"Saint Louis"          ,"63123"
"10199" ,"2081513133" ,"1402 Menard St, Saint Louis, MO 63104"                             ,"494900"   ,"3"   ,"3"    ,"1726"    ,"Saint Louis"          ,"63104"
"10200" ,"2980399"    ,"4660 Cottage Ave, Saint Louis, MO 63113"                           ,"25000"    ,"2"   ,"1"    ,"1058"    ,"Saint Louis"          ,"63113"
"10201" ,"2067470959" ,"1418 Monroe St, Saint Louis, MO 63106"                             ,"330000"   ,"3"   ,"3"    ,"1520"    ,"Saint Louis"          ,"63106"
"10202" ,"2064149819" ,"Calvin Plan, The Preserve"                                         ,"579900"   ,"3"   ,"2"    ,"2069"    ,"Saint Louis"          ,"63123"
"10203" ,"2943244"    ,"3463 S Grand Blvd, Saint Louis, MO 63118"                          ,"225000"   ,"4"   ,"2"    ,"0"       ,"Saint Louis"          ,"63118"
"10204" ,"2064149825" ,"Wyatt Plan, The Preserve"                                          ,"604900"   ,"4"   ,"3"    ,"2731"    ,"Saint Louis"          ,"63123"
"10205" ,"2064149821" ,"Avery Plan, The Preserve"                                          ,"614900"   ,"4"   ,"2"    ,"2535"    ,"Saint Louis"          ,"63123"
"10206" ,"2064149818" ,"Blair Plan, The Preserve"                                          ,"649900"   ,"4"   ,"2"    ,"3029"    ,"Saint Louis"          ,"63123"
"10207" ,"2963636"    ,"4641 Kennerly Ave, Saint Louis, MO 63113"                          ,"65500"    ,"3"   ,"2"    ,"1282"    ,"Saint Louis"          ,"63113"
"10208" ,"81715494"   ,"210 N 17th St UNIT 201, Saint Louis, MO 63103"                     ,"90000"    ,"2"   ,"1"    ,"828"     ,"Saint louis"          ,"63103"
"10209" ,"2997863"    ,"423 Christian Ave, Saint Louis, MO 63147"                          ,"49900"    ,"3"   ,"1"    ,"800"     ,"Saint Louis"          ,"63147"
"10210" ,"2065647755" ,"0 Barclay Preserve, Saint Louis, MO 63123"                         ,"379700"   ,"2"   ,"2"    ,"1431"    ,"Saint Louis"          ,"63123"
"10211" ,"3014718"    ,"5967 Riverview Blvd, Saint Louis, MO 63147"                        ,"59900"    ,"2"   ,"1"    ,"936"     ,"Saint Louis"          ,"63147"
"10212" ,"2999758"    ,"905 Canaan Ave, Saint Louis, MO 63147"                             ,"65000"    ,"2"   ,"1"    ,"888"     ,"Saint Louis"          ,"63147"
"10213" ,"3012520"    ,"6115 N Pointe Blvd, Saint Louis, MO 63147"                         ,"105000"   ,"2"   ,"1"    ,"1080"    ,"Saint Louis"          ,"63147"
"10214" ,"3000289"    ,"4354 Gertrude Ave, Saint Louis, MO 63116"                          ,"59900"    ,"1"   ,"1"    ,"900"     ,"Saint Louis"          ,"63116"
"10215" ,"2977362"    ,"4873 Bessie Ave, Saint Louis, MO 63115"                            ,"109900"   ,"3"   ,"1"    ,"0"       ,"Saint Louis"          ,"63115"
"10216" ,"2076760595" ,"8035 N Broadway St, Saint Louis, MO 63147"                         ,"249900"   ,"2"   ,"1"    ,"10480"   ,"Saint Louis"          ,"63147"
"10217" ,"2952290"    ,"4319 California Ave, Saint Louis, MO 63111"                        ,"85000"    ,"2"   ,"1"    ,"1020"    ,"Saint Louis"          ,"63111"
"10218" ,"3013153"    ,"5828 Wise Ave, Saint Louis, MO 63110"                              ,"184900"   ,"2"   ,"1"    ,"799"     ,"Saint Louis"          ,"63110"
"10219" ,"2064149817" ,"Magnolia Plan, The Preserve"                                       ,"544900"   ,"3"   ,"2"    ,"1621"    ,"Saint Louis"          ,"63123"
"10220" ,"2978231"    ,"4421 Farlin Ave, Saint Louis, MO 63115"                            ,"49900"    ,"1"   ,"1"    ,"918"     ,"Saint Louis"          ,"63115"
"10221" ,"3029056"    ,"4044 Meramec St, Saint Louis, MO 63116"                            ,"75000"    ,"1"   ,"1"    ,"680"     ,"Saint Louis"          ,"63116"
"10222" ,"2061710594" ,"0 Tuscany Ii Ests, Saint Louis, MO 63123"                          ,"623800"   ,"3"   ,"2"    ,"2206"    ,"Saint Louis"          ,"63123"
"10223" ,"2061710903" ,"0 The Hemingway Ests, Saint Louis, MO 63123"                       ,"662400"   ,"3"   ,"2"    ,"2283"    ,"Saint Louis"          ,"63123"
"10224" ,"2076518014" ,"0 Lasalle St, Saint Louis, MO 63104"                               ,"716400"   ,"3"   ,"3"    ,"2804"    ,"Saint Louis"          ,"63104"
"10225" ,"2069589843" ,"3927 N 21st St, Saint Louis, MO 63107"                             ,"115000"   ,"1"   ,"1"    ,"0"       ,"Saint Louis"          ,"63107"
"10226" ,"2961072"    ,"4371 Penrose St, Saint Louis, MO 63115"                            ,"32500"    ,"3"   ,"1"    ,"1013"    ,"Saint Louis"          ,"63115"
"10227" ,"2953437"    ,"4620 Michigan Ave, Saint Louis, MO 63111"                          ,"65000"    ,"2"   ,"1"    ,"899"     ,"Saint Louis"          ,"63111"
"10228" ,"2081691765" ,"701 N 15th St #505E, Saint Louis, MO 63103"                        ,"310000"   ,"2"   ,"2"    ,"1570"    ,"Saint Louis"          ,"63103"
"10229" ,"2061958223" ,"56 Madison-the Glen-the Preserve, Affton, MO 63123"                ,"707553"   ,"4"   ,"4"    ,"2369"    ,"Affton"               ,"63123"
"10230" ,"2951345"    ,"4023 Nebraska Ave, Saint Louis, MO 63118"                          ,"24900"    ,"8"   ,"8"    ,"4050"    ,"Saint Louis"          ,"63118"
"10231" ,"2062739461" ,"23 Wexford- Preserve, Saint Louis, MO 63123"                       ,"579679"   ,"3"   ,"3"    ,"2405"    ,"Saint Louis"          ,"63123"
"10232" ,"2061758418" ,"4149 E Kossuth Ave, Saint Louis, MO 63115"                         ,"135000"   ,"3"   ,"2"    ,"0"       ,"Saint Louis"          ,"63115"
"10233" ,"2064149823" ,"Rowan Plan, The Preserve"                                          ,"637900"   ,"4"   ,"3"    ,"2771"    ,"Saint Louis"          ,"63123"
"10234" ,"2955554"    ,"5716 Minnesota Ave, Saint Louis, MO 63111"                         ,"65000"    ,"2"   ,"1"    ,"720"     ,"Saint Louis"          ,"63111"
"10235" ,"2966082"    ,"1421 Granville Pl, Saint Louis, MO 63112"                          ,"119000"   ,"2"   ,"1"    ,"0"       ,"Saint Louis"          ,"63112"
"10236" ,"2064149822" ,"Springfield Plan, The Preserve"                                    ,"557900"   ,"2"   ,"2"    ,"1805"    ,"Saint Louis"          ,"63123"
"10237" ,"2980765"    ,"4801 Labadie Ave, Saint Louis, MO 63115"                           ,"65000"    ,"2"   ,"1"    ,"1250"    ,"Saint Louis"          ,"63115"
"10238" ,"2995382"    ,"5418 Partridge Ave, Saint Louis, MO 63120"                         ,"49900"    ,"2"   ,"1"    ,"2200"    ,"Saint Louis"          ,"63120"
"10239" ,"2997371"    ,"3929 Sullivan Ave, Saint Louis, MO 63107"                          ,"109000"   ,"4"   ,"2"    ,"0"       ,"Saint Louis"          ,"63107"
"10240" ,"2061737699" ,"144 Lasalle Ln, Saint Louis, MO 63104"                             ,"875825"   ,"3"   ,"3"    ,"2804"    ,"Saint Louis"          ,"63104"
"10241" ,"2081691747" ,"701 N 15th St #504W, Saint Louis, MO 63103"                        ,"430000"   ,"2"   ,"2"    ,"2189"    ,"Saint Louis"          ,"63103"
"10242" ,"2064149815" ,"Kingsley Plan, The Preserve"                                       ,"614900"   ,"3"   ,"2"    ,"2510"    ,"Saint Louis"          ,"63123"
"10243" ,"2063316300" ,"49 Madison Glencarefree Preserve, Saint Louis, MO 63123"           ,"713115"   ,"4"   ,"3"    ,"2369"    ,"Saint Louis"          ,"63123"
"10244" ,"3028877"    ,"853 Nassau Dr, Saint Louis, MO 63147"                              ,"59000"    ,"2"   ,"1"    ,"768"     ,"Saint Louis"          ,"63147"
"10245" ,"2991814"    ,"5894 Wabada Ave, Saint Louis, MO 63112"                            ,"99999"    ,"6"   ,"2"    ,"0"       ,"Saint Louis"          ,"63112"
"10246" ,"2991744"    ,"5892 Cote Brilliante Ave, Saint Louis, MO 63112"                   ,"85000"    ,"2"   ,"2"    ,"0"       ,"Saint Louis"          ,"63112"
"10247" ,"2988140"    ,"1901 McCausland Ave, Saint Louis, MO 63117"                        ,"280000"   ,"3"   ,"2"    ,"2056"    ,"Saint Louis"          ,"63117"
"10248" ,"3010657"    ,"3143 Lackland Ave, Saint Louis, MO 63116"                          ,"375000"   ,"4"   ,"2"    ,"2802"    ,"Saint Louis"          ,"63116"
"10249" ,"2940242"    ,"2909 Minnesota Ave, Saint Louis, MO 63118"                         ,"275000"   ,"4"   ,"3"    ,"2706"    ,"Saint Louis"          ,"63118"
"10250" ,"2946865"    ,"2619 Iowa Ave, Saint Louis, MO 63118"                              ,"324800"   ,"3"   ,"3"    ,"1634"    ,"Saint Louis"          ,"63118"
"10251" ,"3030665"    ,"7332 Yates St, Saint Louis, MO 63116"                              ,"365000"   ,"5"   ,"4"    ,"3016"    ,"Saint Louis"          ,"63116"
"10252" ,"2985009"    ,"6237 Famous Ave, Saint Louis, MO 63139"                            ,"185000"   ,"3"   ,"2"    ,"1518"    ,"Saint Louis"          ,"63139"
"10253" ,"2857067"    ,"6003 Heege Rd, Saint Louis, MO 63123"                              ,"165000"   ,"3"   ,"2"    ,"1377"    ,"Saint Louis"          ,"63123"
"10254" ,"2083708505" ,"4652 Michigan Ave, Saint Louis, MO 63111"                          ,"189000"   ,"4"   ,"4"    ,"3536"    ,"Saint Louis"          ,"63111"
"10255" ,"2060699360" ,"5202 Bonita Ave, Saint Louis, MO 63109"                            ,"425000"   ,"5"   ,"3"    ,"4500"    ,"Saint Louis"          ,"63109"
"10256" ,"2946805"    ,"3008 Pennsylvania Ave, Saint Louis, MO 63118"                      ,"360000"   ,"4"   ,"3"    ,"2638"    ,"Saint Louis"          ,"63118"
"10257" ,"2940659"    ,"3158 Oregon Ave, Saint Louis, MO 63118"                            ,"249900"   ,"4"   ,"2"    ,"2560"    ,"Saint Louis"          ,"63118"
"10258" ,"2998922"    ,"4831 Germania St, Saint Louis, MO 63116"                           ,"149900"   ,"2"   ,"1"    ,"864"     ,"Saint Louis"          ,"63116"
"10259" ,"2997323"    ,"3911 Greer Ave, Saint Louis, MO 63107"                             ,"75000"    ,"6"   ,"2"    ,"1850"    ,"Saint Louis"          ,"63107"
"10260" ,"3024442"    ,"4218 Childress Ave, Saint Louis, MO 63109"                         ,"219900"   ,"2"   ,"2"    ,"972"     ,"Saint Louis"          ,"63109"
"10261" ,"3015339"    ,"5068 Milentz Ave, Saint Louis, MO 63109"                           ,"339900"   ,"4"   ,"3"    ,"2516"    ,"Saint Louis"          ,"63109"
"10262" ,"2060705593" ,"4659 Lee Ave, Saint Louis, MO 63115"                               ,"69900"    ,"2"   ,"2"    ,"1968"    ,"Saint Louis"          ,"63115"
"10263" ,"81714352"   ,"1520 Washington Ave UNIT R-711, Saint Louis, MO 63103"             ,"140000"   ,"2"   ,"1"    ,"1114"    ,"Saint Louis"          ,"63103"
"10264" ,"3026926"    ,"1822 Switzer Ave, Saint Louis, MO 63147"                           ,"38000"    ,"4"   ,"3"    ,"2400"    ,"Saint Louis"          ,"63147"
"10265" ,"2948706"    ,"2025 Rutger St, Saint Louis, MO 63104"                             ,"465000"   ,"4"   ,"2"    ,"2759"    ,"Saint Louis"          ,"63104"
"10266" ,"2060749337" ,"5200 Louisiana Ave, Saint Louis, MO 63111"                         ,"190000"   ,"4"   ,"4"    ,"3740"    ,"Saint Louis"          ,"63111"
"10267" ,"2939844"    ,"2320 Arkansas Ave, Saint Louis, MO 63104"                          ,"325000"   ,"2"   ,"2"    ,"2134"    ,"Saint Louis"          ,"63104"
"10268" ,"3011260"    ,"5424 Bates St, Saint Louis, MO 63116"                              ,"135000"   ,"2"   ,"1"    ,"825"     ,"Saint Louis"          ,"63116"
"10269" ,"2977240"    ,"4843 Lee Ave, Saint Louis, MO 63115"                               ,"49900"    ,"3"   ,"1"    ,"1170"    ,"Saint Louis"          ,"63115"
"10270" ,"2970568"    ,"5325 Shaw Ave, Saint Louis, MO 63110"                              ,"220000"   ,"2"   ,"1"    ,"1550"    ,"Saint Louis"          ,"63110"
"10271" ,"3024091"    ,"6810 Alexander St, Saint Louis, MO 63116"                          ,"389900"   ,"3"   ,"3"    ,"3364"    ,"Saint Louis"          ,"63116"
"10272" ,"2968922"    ,"4466 Laclede Ave, Saint Louis, MO 63108"                           ,"775000"   ,"5"   ,"4"    ,"4050"    ,"Saint Louis"          ,"63108"
"10273" ,"2086380990" ,"1831 Sidney St APT B, Saint Louis, MO 63104"                       ,"210000"   ,"2"   ,"2"    ,"1727"    ,"Saint Louis"          ,"63104"
"10274" ,"2961909"    ,"3840 Greer Ave, Saint Louis, MO 63107"                             ,"50000"    ,"3"   ,"2"    ,"2704"    ,"Saint Louis"          ,"63107"
"10275" ,"3009820"    ,"4263 Bingham Ave, Saint Louis, MO 63116"                           ,"154900"   ,"2"   ,"1"    ,"1197"    ,"Saint Louis"          ,"63116"
"10276" ,"2973662"    ,"4136 Humphrey St, Saint Louis, MO 63116"                           ,"269900"   ,"2"   ,"1"    ,"1300"    ,"Saint Louis"          ,"63116"
"10277" ,"3022200"    ,"5038 Miami St, Saint Louis, MO 63139"                              ,"525000"   ,"3"   ,"3"    ,"2262"    ,"Saint Louis"          ,"63139"
"10278" ,"2965340"    ,"4728 Hammett Pl, Saint Louis, MO 63113"                            ,"60000"    ,"3"   ,"2"    ,"1554"    ,"Saint Louis"          ,"63113"
"10279" ,"2076452420" ,"2806 Iowa Ave, Saint Louis, MO 63118"                              ,"289999"   ,"4"   ,"4"    ,"3600"    ,"Saint Louis"          ,"63118"
"10280" ,"2989882"    ,"4007 Cleveland Ave, Saint Louis, MO 63110"                         ,"335000"   ,"4"   ,"2"    ,"1734"    ,"Saint Louis"          ,"63110"
"10281" ,"3030047"    ,"7444 Morgan Ford Rd, Saint Louis, MO 63116"                        ,"149900"   ,"3"   ,"1"    ,"932"     ,"Saint Louis"          ,"63116"
"10282" ,"2953018"    ,"4514 S Grand Blvd, Saint Louis, MO 63111"                          ,"159900"   ,"2"   ,"1"    ,"1227"    ,"Saint Louis"          ,"63111"
"10283" ,"2974492"    ,"3951 Keokuk St, Saint Louis, MO 63116"                             ,"154900"   ,"4"   ,"2"    ,"1650"    ,"Saint Louis"          ,"63116"
"10284" ,"2939142"    ,"2849 S 18th St, Saint Louis, MO 63118"                             ,"124900"   ,"2"   ,"2"    ,"1258"    ,"Saint Louis"          ,"63118"
"10285" ,"3000611"    ,"4614 Varrelmann Ave, Saint Louis, MO 63116"                        ,"1e+05"    ,"3"   ,"1"    ,"3242"    ,"Saint Louis"          ,"63116"
"10286" ,"3026499"    ,"4621 McCausland Ave, Saint Louis, MO 63109"                        ,"209900"   ,"4"   ,"2"    ,"1080"    ,"Saint Louis"          ,"63109"
"10287" ,"2988140"    ,"1901 McCausland Ave, Saint Louis, MO 63117"                        ,"280000"   ,"3"   ,"2"    ,"2056"    ,"Saint Louis"          ,"63117"
"10288" ,"3010657"    ,"3143 Lackland Ave, Saint Louis, MO 63116"                          ,"375000"   ,"4"   ,"2"    ,"2802"    ,"Saint Louis"          ,"63116"
"10289" ,"2940242"    ,"2909 Minnesota Ave, Saint Louis, MO 63118"                         ,"275000"   ,"4"   ,"3"    ,"2706"    ,"Saint Louis"          ,"63118"
"10290" ,"2946865"    ,"2619 Iowa Ave, Saint Louis, MO 63118"                              ,"324800"   ,"3"   ,"3"    ,"1634"    ,"Saint Louis"          ,"63118"
"10291" ,"3030665"    ,"7332 Yates St, Saint Louis, MO 63116"                              ,"365000"   ,"5"   ,"4"    ,"3016"    ,"Saint Louis"          ,"63116"
"10292" ,"2985009"    ,"6237 Famous Ave, Saint Louis, MO 63139"                            ,"185000"   ,"3"   ,"2"    ,"1518"    ,"Saint Louis"          ,"63139"
"10293" ,"2857067"    ,"6003 Heege Rd, Saint Louis, MO 63123"                              ,"165000"   ,"3"   ,"2"    ,"1377"    ,"Saint Louis"          ,"63123"
"10294" ,"2083708505" ,"4652 Michigan Ave, Saint Louis, MO 63111"                          ,"189000"   ,"4"   ,"4"    ,"3536"    ,"Saint Louis"          ,"63111"
"10295" ,"2060699360" ,"5202 Bonita Ave, Saint Louis, MO 63109"                            ,"425000"   ,"5"   ,"3"    ,"4500"    ,"Saint Louis"          ,"63109"
"10296" ,"2946805"    ,"3008 Pennsylvania Ave, Saint Louis, MO 63118"                      ,"360000"   ,"4"   ,"3"    ,"2638"    ,"Saint Louis"          ,"63118"
"10297" ,"2940659"    ,"3158 Oregon Ave, Saint Louis, MO 63118"                            ,"249900"   ,"4"   ,"2"    ,"2560"    ,"Saint Louis"          ,"63118"
"10298" ,"2998922"    ,"4831 Germania St, Saint Louis, MO 63116"                           ,"149900"   ,"2"   ,"1"    ,"864"     ,"Saint Louis"          ,"63116"
"10299" ,"2997323"    ,"3911 Greer Ave, Saint Louis, MO 63107"                             ,"75000"    ,"6"   ,"2"    ,"1850"    ,"Saint Louis"          ,"63107"
"10300" ,"3024442"    ,"4218 Childress Ave, Saint Louis, MO 63109"                         ,"219900"   ,"2"   ,"2"    ,"972"     ,"Saint Louis"          ,"63109"
