"Address","lon","lat","address"
"140 Hart Blvd, Staten Island, NY 10301",-74.1009862,40.631797,"140 hart blvd, staten island, ny 10301, usa"
"Grandin Plan, The Preserve",NA,NA,NA
"9127 Valley Chapel Ln, Dallas, TX 75220",-96.8439181,32.8631984,"9127 valley chapel ln, dallas, tx 75220, usa"
"10035 Edgecove Dr, Dallas, TX 75238",-96.713842,32.8907138,"10035 edgecove dr, dallas, tx 75238, usa"
"8436 Squaw Valley Ave, Las Vegas, NV 89128",-115.2788041,36.203951,"8436 squaw valley ave, las vegas, nv 89128, usa"
"7459 Beckinsale Ave, Enterprise, NV 89113",-115.2540075,36.0223105,"7459 beckinsale ave, las vegas, nv 89113, usa"
"37 David St, Staten Island, NY 10308",-74.1490213,40.5432519,"37 david st, staten island, ny 10308, usa"
"77 Ronald Ave, Staten Island, NY 10303",-74.1508104,40.628042,"77 ronald ave, staten island, ny 10303, usa"
"3210 93rd St, Flushing, NY 11369",-73.8757085,40.7583043,"32-10 93rd st, queens, ny 11369, usa"
"2208 Middlefield Ct, Raleigh, NC 27615",-78.674147,35.889315,"2208 middlefield ct, raleigh, nc 27615, usa"
"2006 E 33rd Ave, Spokane, WA 99203",-117.3813566,47.6244212,"2006 e 33rd ave, spokane, wa 99203, usa"
"Meridian Plan, Woodridge : Platinum Collection",NA,NA,NA
"8218 Nelson Ridge Ln, Las Vegas, NV 89178",-115.2716732,36.005865,"8218 nelson ridge ln, las vegas, nv 89178, usa"
"9025 Alpine Peaks Ave, Las Vegas, NV 89147",-115.2890003,36.1086795,"9025 alpine peaks ave, las vegas, nv 89147, usa"
"5310 Avenue L, Brooklyn, NY 11234",-73.9239725,40.6235601,"5310 avenue l, brooklyn, ny 11234, usa"
"15 S Bloodworth St, Raleigh, NC 27601",-78.6330249,35.7796597,"15 s bloodworth st, raleigh, nc 27601, usa"
"10831 Greater Hills St, Raleigh, NC 27614",-78.5606952,35.9216433,"10831 greater hills st, raleigh, nc 27614, usa"
"1315 Kings Hwy, Dallas, TX 75208",-96.8427423,32.752619,"1315 kings hwy, dallas, tx 75208, usa"
"61-51 55th St, Maspeth, NY 11378",-73.908033,40.713692,"61-51 55th st, flushing, ny 11378, usa"
"6151 55th St, Flushing, NY 11378",-73.908033,40.713692,"61-51 55th st, flushing, ny 11378, usa"
"5200 Longview St, Dallas, TX 75206",-96.780697,32.8305706,"5200 longview st, dallas, tx 75206, usa"
"1877 Bova Matrina Ct, Las Vegas, NV 89123",-115.1265211,36.0191529,"1877 bova matrina ct, las vegas, nv 89123, usa"
"5401 Alden Glen Dr, Las Vegas, NV 89135",-115.3214235,36.0908613,"5401 alden glen dr, las vegas, nv 89135, usa"
"17 Chittenden Ave APT 3A, New York, NY 10033",-73.938962,40.8552003,"17 chittenden ave #3a, new york, ny 10033, usa"
"1803 E 92nd St, Brooklyn, NY 11236",-73.8902935,40.6300015,"1803 e 92nd st, brooklyn, ny 11236, usa"
"336 Milton Avenue, Staten Island, NY 10306",-74.1088323,40.5591505,"336 milton ave, staten island, ny 10306, usa"
"1116 E 232nd Street, BRONX, NY 10466",-73.8456483,40.8886847,"1116 e 232nd st, the bronx, ny 10466, usa"
"2606 S Tekoa St, Spokane, WA 99203",-117.4094798,47.6306688,"2606 s tekoa st, spokane, wa 99203, usa"
"The Raleigh Plan, Oaks at Kenneth Creek",-78.7901193198577,35.5380012589425,"kenneth creek, north carolina, usa"
"4106 Grove Ave, Richmond, VA 23221",-77.4929387,37.5626175,"4106 grove ave, richmond, va 23221, usa"
"3412 N Oak Park Ave, Chicago, IL 60634",-87.7961411,41.9422934,"3412 n oak park ave, chicago, il 60634, usa"
"10516 Berry Knoll Dr, Dallas, TX 75230",-96.7821924,32.8889954,"10516 berry knoll dr, dallas, tx 75230, usa"
"10920 Rosser Rd, Dallas, TX 75229",-96.8467827,32.8966763,"10920 rosser rd, dallas, tx 75229, usa"
"3961 Argent Star Ct, Las Vegas, NV 89147",-115.2946163,36.1174901,"3961 argent star ct, las vegas, nv 89147, usa"
"7800 Laurel Mountain Rd, Raleigh, NC 27613",-78.6952017,35.8847464,"7800 laurel mountain rd, raleigh, nc 27613, usa"
"7213 Villoria Ln, Raleigh, NC 27617",-78.7531335,35.9139362,"7213 villoria ln, raleigh, nc 27613, usa"
"7615 Cape Charles Dr, Raleigh, NC 27617",-78.7362181,35.9117487,"7615 cape charles dr, raleigh, nc 27617, usa"
"8309 N Forest Ct, Spokane, WA 99208",-117.4955931,47.7334445,"8309 n forest ct, spokane, wa 99208, usa"
"Blair Plan, The Preserve",NA,NA,NA
"7017 Steele Canyon St, Las Vegas, NV 89118",-115.2334928,36.0609818,"7017 w steele canyon st, las vegas, nv 89118, usa"
"3115 W La Salle St, Tampa, FL 33607",-82.4944166,27.9551923,"3115 w la salle st, tampa, fl 33607, usa"
"97 Bennett Ave, Staten Island, NY 10312",-74.181467,40.5376199,"97 bennett ave, staten island, ny 10312, usa"
"8930 White Pine Ln, Dallas, TX 75238",-96.7294003,32.8697086,"8930 white pine ln, dallas, tx 75238, usa"
"2964 Brindle Ct, Las Vegas, NV 89117",-115.2667418,36.1354858,"2964 brindle ct, las vegas, nv 89117, usa"
"139 Margaretta Ct, Staten Island, NY 10314",-74.1304419,40.6177907,"139 margaretta ct, staten island, ny 10314, usa"
"205 E 63rd St APT 17D, New York, NY 10065",-73.964336,40.7640501,"205 e 63rd st #17d, new york, ny 10065, usa"
"2112 Cross Bronx Expressway, BRONX, NY 10472",-73.8528254,40.8305405,"2112 cross bronx expy, the bronx, ny 10472, usa"
"5800 N Talman Ave, Chicago, IL 60659",-87.6959067,41.9868586,"5800 n talman ave, chicago, il 60659, usa"
"710 Mike McCarthy Way #10-2A-2, Green Bay, WI 54304",-88.0520867,44.4954038,"710 mike mccarthy way 10 2a 2, green bay, wi 54304, usa"
"710 Mike McCarthy Way #1-10-2A, Green Bay, WI 54304",-88.0520867,44.4954038,"710 mike mccarthy way 1 10 2a, green bay, wi 54304, usa"
"6901 Chevy Chase Ave, Dallas, TX 75225",-96.7865375,32.8718476,"6901 chevy chase ave, dallas, tx 75225, usa"
"5703 Ellsworth Ave, Dallas, TX 75206",-96.7699621,32.834193,"5703 ellsworth ave, dallas, tx 75206, usa"
"4416 Dalny St, Dallas, TX 75214",-96.7589973,32.8407485,"4416 dalny st, dallas, tx 75214, usa"
"5909 Luther Ln APT 1400, Dallas, TX 75225",-96.8111375,32.8637202,"5909 luther ln apt 1400a, dallas, tx 75225, usa"
"7417 Shallow Glen Ct, Las Vegas, NV 89129",-115.2575037,36.2415408,"7417 shallow glen ct, las vegas, nv 89129, usa"
"2305 El Camino Ave, Las Vegas, NV 89102",-115.1738395,36.1461486,"2305 w el camino ave, las vegas, nv 89102, usa"
"874 Blake Avenue, East New York, NY 11207",-73.8861363,40.6689294,"874 blake ave, brooklyn, ny 11207, usa"
"8748 18th Ave #2C, Brooklyn, NY 11214",-74.0057904,40.6044962,"8748 18th ave #2c, brooklyn, ny 11214, usa"
"81 S 9th St #3, Brooklyn, NY 11249",-73.9660602,40.7091032,"81 s 9th st #3, brooklyn, ny 11249, usa"
"457 W 57th St #810, New York, NY 10019",-73.9875712,40.7689628,"457 w 57th st #810, new york, ny 10019, usa"
"1945 N Railroad Ave, Staten Island, NY 10306",-74.1298799,40.5631255,"1945 n railroad ave, staten island, ny 10306, usa"
"3107 SE Crystal Springs Blvd, Portland, OR 97202",-122.6311459,45.4662603,"3107 se crystal springs blvd, portland, or 97202, usa"
"1001 Minnie Dr, Raleigh, NC 27603",-78.6438853,35.6587737,"1001 minnie dr, raleigh, nc 27603, usa"
"5920 Dunbarton Way, Raleigh, NC 27613",-78.7150919,35.9420137,"5920 dunbarton way, raleigh, nc 27613, usa"
"4909 Baylor Ct, Raleigh, NC 27609",-78.6277937,35.8498687,"4909 baylor ct, raleigh, nc 27609, usa"
"1116 Alcott Ct, Raleigh, NC 27609",-78.6187936,35.8412305,"1116 alcott dr, raleigh, nc 27609, usa"
"6345 Wynbrook Way, Raleigh, NC 27612",-78.6707433,35.8679618,"6345 wynbrook way, raleigh, nc 27612, usa"
"122 W Clay St, Richmond, VA 23220",-77.4416687,37.548422,"122 w clay st, richmond, va 23220, usa"
"830 E 35th Ave, Spokane, WA 99203",-117.39795,47.6223228,"830 e 35th ave, spokane, wa 99203, usa"
"1823 S Maple Blvd, Spokane, WA 99203",-117.4326867,47.6380735,"1823 s maple blvd, spokane, wa 99203, usa"
"10130 Deercliff Dr, Tampa, FL 33647",-82.3252226,28.1284291,"10130 deercliff dr, tampa, fl 33647, usa"
"111 S Stafford Ave, Richmond, VA 23220",-77.471509,37.5493376,"111 s stafford ave, richmond, va 23220, usa"
"1143 Kings Hwy, Dallas, TX 75208",-96.8406484,32.7512849,"1143 kings hwy, dallas, tx 75208, usa"
"Bainbridge Plan, Woodridge : Platinum Collection",NA,NA,NA
"7625 Nocturne Ct, Las Vegas, NV 89128",-115.2624816,36.2068491,"7625 nocturne, las vegas, nv 89128, usa"
"7424 Snowy Owl Ct, Saint Louis, MO 63123",-90.3257465,38.5730948,"7424 snowy owl ct, st. louis, mo 63123, usa"
"6652 Avenue M, Brooklyn, NY 11234",-73.9149654,40.6228903,"6652 avenue m, brooklyn, ny 11234, usa"
"905 Moye Dr, Raleigh, NC 27606",-78.7096878,35.7860191,"905 moye dr, raleigh, nc 27606, usa"
"1885 Adam Clayton Powell Jr Blvd APT 5C, New York, NY 10026",-73.9529372,40.8020821,"1885 adam clayton powell jr blvd #5c, new york, ny 10026, usa"
"10107 Lanshire Dr, Dallas, TX 75238",-96.7115417,32.8688309,"10107 lanshire dr, dallas, tx 75238, usa"
"8629 Butterchurn Ave, Las Vegas, NV 89143",-115.2851939,36.3130735,"8629 butterchurn ave, las vegas, nv 89143, usa"
"216 Oakwood Ave, Staten Island, NY 10301",-74.1015483,40.6302221,"216 oakwood ave, staten island, ny 10301, usa"
"1208.5 Kent Rd, Raleigh, NC 27606",-78.6938409,35.780375,"kent rd, raleigh, nc 27606, usa"
"2100 Thorpshire Dr, Raleigh, NC 27615",-78.6036735,35.8932511,"2100 thorpshire dr, raleigh, nc 27615, usa"
"1210.5 Kent Rd, Raleigh, NC 27606",-78.6938409,35.780375,"kent rd, raleigh, nc 27606, usa"
"618 N Boylan Ave SUITE 718, Raleigh, NC 27603",-78.6484198,35.7879231,"618 n boylan ave ste 718, raleigh, nc 27603, usa"
"2411 W Kammi Ave, Spokane, WA 99208",-117.4469192,47.7264182,"2411 w kammi ave, spokane, wa 99208, usa"
"5501 Erickson Ct, Las Vegas, NV 89131",-115.2167511,36.2855515,"5501 erickson ct, las vegas, nv 89131, usa"
"5906 Myakka Ct, Raleigh, NC 27616",-78.5423274,35.8882024,"5906 myakka ct, raleigh, nc 27616, usa"
"10530 N Overview Dr, Spokane, WA 99217",-117.3446026,47.7555117,"10530 n overview cir, spokane, wa 99217, usa"
"5409 N Radium Ln, Spokane, WA 99217",-117.3117692,47.7062177,"5409 n radium ln, spokane, wa 99217, usa"
"5538 Wade Park Blvd, Raleigh, NC 27607",-78.7351109,35.8076134,"5538 wade park blvd, raleigh, nc 27607, usa"
"0 The Hemingway Ests, Saint Louis, MO 63123",-90.3277829,38.5580845,"st. louis, mo 63123, usa"
"6935 Vivian Ave, Dallas, TX 75223",-96.7375448,32.8047493,"6935 vivian ave, dallas, tx 75223, usa"
"625 S Skinker Blvd APT 1403, Saint Louis, MO 63105",-90.3036064,38.6391966,"625 s skinker blvd apt 1403, st. louis, mo 63105, usa"
"Meridian 3-Car Plan, Woodridge : Platinum Collection",NA,NA,NA
"2912 Sunstone St, Las Vegas, NV 89128",-115.2738727,36.2128641,"2912 sunstone st, las vegas, nv 89128, usa"
"2529 W Coyle Ave, Chicago, IL 60645",-87.6937331,42.0074113,"2529 w coyle ave, chicago, il 60645, usa"
"5701 Kenwood Ave, Dallas, TX 75206",-96.7699551,32.8332705,"5701 kenwood ave, dallas, tx 75206, usa"
"273 Harpers Ferry Ave, Las Vegas, NV 89148",-115.2817443,36.0458923,"273 harpers ferry ave, las vegas, nv 89148, usa"
"8604 Wellsley Way, Raleigh, NC 27613",-78.6936954,35.8962876,"8604 wellsley way, raleigh, nc 27613, usa"
"2222 Milburnie Rd, Raleigh, NC 27610",-78.6077974,35.7888227,"2222 milburnie rd, raleigh, nc 27610, usa"
"10944 N Acoma Dr, Spokane, WA 99208",-117.5084543,47.7571056,"10944 n acoma dr, spokane, wa 99208, usa"
"VANDERBURGH Plan, Belmont",-87.5791287,38.0806099,"vanderburgh county, in, usa"
"8409 Cambria Cellars Ct, Las Vegas, NV 89139",-115.2026718,36.0369414,"8409 cambria cellars ct, las vegas, nv 89139, usa"
"27 E 65th St APT 8F, New York, NY 10065",-73.9683647,40.7673406,"27 e 65th st #8f, new york, ny 10065, usa"
"5417 S Helena Ln, Spokane, WA 99223",-117.3860175,47.6042985,"5417 helena ln, spokane, wa 99223, usa"
"4979 N Tee Pee Ln, Las Vegas, NV 89149",-115.3021633,36.2511111,"4979 n tee pee ln, las vegas, nv 89149, usa"
"2340 Highview Rd SW, Atlanta, GA 30311",-84.4643954,33.7295885,"2340 highview rd sw, atlanta, ga 30311, usa"
"1333 Gallery Oaks Dr, Las Vegas, NV 89123",-115.1346743,36.0178119,"1333 gallery oaks dr, las vegas, nv 89123, usa"
"11114 N Waikiki Rd, Spokane, WA 99218",-117.4276719,47.7592885,"11114 n waikiki rd, spokane, wa 99218, usa"
"7003 S Shelby Ridge Rd, Spokane, WA 99224",-117.4142086,47.5899757,"7003 s shelby ridge st, spokane, wa 99224, usa"
"418 Melba St UNIT 104, Dallas, TX 75208",-96.8286584,32.7470731,"418 melba st # 104, dallas, tx 75208, usa"
"7061 Rogers St, Las Vegas, NV 89118",-115.2019307,36.0615482,"7061 s rogers st, las vegas, nv 89118, usa"
"50 Ina St, Staten Island, NY 10306",-74.1074903,40.5650531,"50 ina st, staten island, ny 10306, usa"
"6433 Camellia Creek Dr, Raleigh, NC 27603",-78.6774589,35.6077021,"camellia crk dr, north carolina 27603, usa"
"8720 E Red Oak Dr, Spokane, WA 99217",-117.2874974,47.7095475,"8720 e red oak dr, spokane, wa 99217, usa"
"2014 E 33rd Ave, Spokane, WA 99203",-117.3834693,47.6245294,"2014 e 33rd ave, spokane, wa 99203, usa"
"1035 Forest Ave, Staten Island, NY 10310",-74.1239051,40.6274588,"1035 forest ave, staten island, ny 10310, usa"
"10101 Heron Lake Ave, Las Vegas, NV 89178",-115.3138075,36.0151048,"10101 heron lake ave, las vegas, nv 89141, usa"
"3038 Stone Fence Pl, Green Bay, WI 54311",-87.8746146,44.4739494,"bellevue, wi 54311, usa"
"9159 Drumcliffe Ln, Dallas, TX 75231",-96.7338889,32.8886958,"9159 drumcliffe ln, dallas, tx 75231, usa"
"1327 E 88th St, Brooklyn, NY 11236",-73.8993195,40.6322754,"1327 e 88th st, brooklyn, ny 11236, usa"
"13026 Edsel Dr, Raleigh, NC 27613",-78.7226216,35.9110919,"13026 edsel dr, raleigh, nc 27613, usa"
"13622 N Eagle View Ln, Spokane, WA 99208",-117.3898665,47.7819168,"13622 north eagle view lane, spokane, wa 99208, usa"
"13514 N Golf View Ln, Spokane, WA 99208",-117.3950324,47.7809798,"13514 north golf view lane, spokane, wa 99208, usa"
"710 Mike McCarthy Way #7-9, Green Bay, WI 54304",-88.0520867,44.4954038,"710 mike mccarthy way 7 9, green bay, wi 54304, usa"
"710 Mike McCarthy Way #7-5B, Green Bay, WI 54304",-88.0520867,44.4954038,"710 mike mccarthy way 7 5b, green bay, wi 54304, usa"
"8823 Groveland Dr, Dallas, TX 75218",-96.7031856,32.8189216,"8823 groveland dr, dallas, tx 75218, usa"
"932 Sunset Ave, Dallas, TX 75208",-96.839088,32.744018,"932 sunset ave, dallas, tx 75208, usa"
"6238 Chesley Ln, Dallas, TX 75214",-96.7561513,32.8475253,"6238 chesley ln, dallas, tx 75214, usa"
"8940 Mohawk St, Las Vegas, NV 89139",-115.2136713,36.0271327,"8940 mohawk st, las vegas, nv 89139, usa"
"5819 Karnes Ranch Ave, Las Vegas, NV 89131",-115.2211045,36.2778268,"5819 karnes ranch ave, las vegas, nv 89131, usa"
"8161 Round Hills Cir, Las Vegas, NV 89113",-115.2703079,36.094124,"8161 round hills cir, las vegas, nv 89113, usa"
"9317 75th St, Jamaica, NY 11421",-73.864523,40.683922,"93-17 75th st, jamaica, ny 11421, usa"
"7722 263rd St, Glen Oaks, NY 11004",-73.7094676,40.7475714,"77-22 263rd st, queens, ny 11004, usa"
"62-21 65th Street, Middle Village, NY 11379",-73.8966554,40.7141154,"62-21 65th st, queens, ny 11379, usa"
"9512 Chander Dr, Raleigh, NC 27615",-78.6673975,35.911877,"9512 chander dr, raleigh, nc 27615, usa"
"4125 Yadkin Dr, Raleigh, NC 27609",-78.655631,35.8392357,"4125 yadkin dr, raleigh, nc 27609, usa"
"3500 Willow Bluff Dr, Raleigh, NC 27604",-78.535764,35.831363,"3500 willow bluff dr, raleigh, nc 27604, usa"
"4032 Converse Dr, Raleigh, NC 27609",-78.6266853,35.8381998,"4032 converse dr, raleigh, nc 27609, usa"
"519 Heather Dr, Raleigh, NC 27606",-78.713763,35.7849319,"519 heather dr, raleigh, nc 27606, usa"
"8709 Langtree Ln, Raleigh, NC 27613",-78.6923219,35.9007378,"8709 langtree ln, raleigh, nc 27613, usa"
"1516 Crafton Way, Raleigh, NC 27607",-78.7363952,35.8099228,"1516 crafton way, raleigh, nc 27607, usa"
"6409 Camellia Creek Dr, Raleigh, NC 27603",-78.6774589,35.6077021,"camellia crk dr, north carolina 27603, usa"
"3701 Baron Cooper Pass UNIT 107, Raleigh, NC 27612",-78.7119527,35.8304609,"3701 baron cooper pass unit 107, raleigh, nc 27612, usa"
"9234 N Woodridge Ct, Spokane, WA 99208",-117.4882556,47.7536805,"9234 n woodridge ct, spokane, wa 99208, usa"
"1321 S Azalea Dr, Spokane, WA 99224",-117.4696558,47.6430769,"1321 s azalea dr, spokane, wa 99224, usa"
"1635 Washington Ave APT 908, Saint Louis, MO 63103",-90.2027351,38.6331699,"1635 washington ave apt 908, st. louis, mo 63103, usa"
"18132 Regents Square Dr, Tampa, FL 33647",-82.3324579,28.1410744,"18132 regents square dr, tampa, fl 33647, usa"
"9533 Cedar Heights Ave, Las Vegas, NV 89134",-115.3038301,36.2045692,"9533 cedar heights ave, las vegas, nv 89134, usa"
"570 Grand St #L1606, New York, NY 10002",-73.978966,40.7140634,"570 grand st l1606, new york, ny 10002, usa"
"242 Byrne Ave, Staten Island, NY 10314",-74.1343873,40.6089007,"242 byrne ave, staten island, ny 10314, usa"
"9955 Wonderful Day Dr, Las Vegas, NV 89148",-115.3103583,36.0796739,"9955 wonderful day dr, las vegas, nv 89148, usa"
"9817 Bluff Dale Dr, Dallas, TX 75218",-96.7080697,32.8483452,"9817 bluffdale dr, dallas, tx 75218, usa"
"3801 Old Orchard Ct, Las Vegas, NV 89108",-115.2322192,36.2286434,"3801 n old orchard ct, las vegas, nv 89108, usa"
"20 Gold Ave, Staten Island, NY 10312",-74.1784121,40.5579395,"20 gold ave, staten island, ny 10312, usa"
"901 Elsbeth St, Dallas, TX 75208",-96.8256031,32.7539512,"901 elsbeth st, dallas, tx 75208, usa"
"3694 Honey Crest Dr, Las Vegas, NV 89135",-115.3342012,36.1228832,"3694 honey crest dr, las vegas, nv 89135, usa"
"235 Grand Ave, Raleigh, NC 27606",-78.717218,35.7941388,"235 grand ave, raleigh, nc 27606, usa"
"1003 E 19th Ave, Tampa, FL 33605",-82.4487658,27.9686591,"1003 e 19th ave, tampa, fl 33605, usa"
"4937 Washington Blvd, Saint Louis, MO 63108",-90.2620592,38.6505822,"4937 washington ave, st. louis, mo 63108, usa"
"3930 Holland Ave APT B, Dallas, TX 75219",-96.805523,32.8154193,"3930 holland ave b, dallas, tx 75219, usa"
"200 Congress St APT 5C, Brooklyn, NY 11201",-73.9950123,40.6880273,"200 congress st #5c, brooklyn, ny 11201, usa"
"4315 S Helena St, Spokane, WA 99203",-117.3867317,47.6142708,"4315 s helena st, spokane, wa 99203, usa"
"6323 Ravendale Ln, Dallas, TX 75214",-96.754186,32.838568,"6323 ravendale ln, dallas, tx 75214, usa"
"5850 Rothbury Ave, Las Vegas, NV 89141",-115.221776,35.9976021,"5850 rothbury ave, las vegas, nv 89141, usa"
"201 Clinton Ave UNIT 5H, Brooklyn, NY 11205",-73.9683561,40.6920469,"201 clinton ave #5h, brooklyn, ny 11205, usa"
"223-16 109th Avenue, Queens Village, NY 11429",-73.732611,40.7072472,"223-16 109th ave, queens, ny 11429, usa"
"Cedar Plan, Grapetree",NA,NA,NA
"4318 Oneida Avenue, BRONX, NY 10470",-73.8726536,40.8986988,"4318 oneida ave, the bronx, ny 10470, usa"
"168 Holden Blvd, Staten Island, NY 10314",-74.1269093,40.6040567,"168 holden blvd, staten island, ny 10314, usa"
"2013 Brown St, Brooklyn, NY 11229",-73.9400808,40.602499,"2013 brown st, brooklyn, ny 11229, usa"
"1437 Arden Ave, Staten Island, NY 10312",-74.1660913,40.5363881,"1437 arden ave, staten island, ny 10312, usa"
"1210 Kent Rd, Raleigh, NC 27606",-78.6941606,35.7812859,"1210 kent rd, raleigh, nc 27606, usa"
"10405 N Wieber Dr, Spokane, WA 99208",-117.478907,47.753735,"10405 n wieber dr, spokane, wa 99208, usa"
"10405 N Wieber Drive UNIT 2113, Spokane, WA 99208",-117.478907,47.753735,"10405 n wieber dr #2113, spokane, wa 99208, usa"
"3323 N Haskell Ave, Dallas, TX 75204",-96.7979808,32.8113579,"3323 n haskell ave., dallas, tx 75204, usa"
"5891 Magini Ave, Las Vegas, NV 89141",-115.2227023,35.9943677,"5891 magini ave, las vegas, nv 89141, usa"
"175 Willoughby St APT 4K, Brooklyn, NY 11201",-73.9811282,40.6922431,"175 willoughby st #4k, brooklyn, ny 11201, usa"
"4134 Kings Hwy, Brooklyn, NY 11234",-73.9338007,40.6248433,"4134 kings hwy, brooklyn, ny 11234, usa"
"7620 E Saphire Ln, Spokane, WA 99212",-117.3018838,47.7015766,"7620 saphire ln, spokane, wa 99212, usa"
"313 Lord Ashley Rd, Raleigh, NC 27610",-78.6077309,35.7855134,"313 lord ashley rd, raleigh, nc 27610, usa"
"312 Freeman St, Raleigh, NC 27601",-78.6250893,35.7756623,"312 freeman st, raleigh, nc 27601, usa"
"Bailey 3-Car Plan, Woodridge : Platinum Collection",NA,NA,NA
"2071 E 72nd Street, Bergen Beach, NY 11234",-73.9068834,40.6207483,"2071 e 72nd st, brooklyn, ny 11234, usa"
"2805 Lynlock Ct, Dallas, TX 75219",-96.8118261,32.8080765,"2805 lynlock ct, dallas, tx 75219, usa"
"7007 Clayton Ave, Dallas, TX 75214",-96.7374612,32.8139673,"7007 clayton ave, dallas, tx 75214, usa"
"3529 Kalterra Ct, Dallas, TX 75219",-96.8056569,32.8130522,"3529 kalterra ct, dallas, tx 75219, usa"
"4141 Buena Vista St APT 101, Dallas, TX 75204",-96.7955243,32.8167777,"4141 buena vista st #101, dallas, tx 75204, usa"
"9617 Crestedge Dr, Dallas, TX 75238",-96.7225698,32.8785272,"9617 crestedge dr, dallas, tx 75238, usa"
"10721 Dover Creek Ave, Las Vegas, NV 89134",-115.3344327,36.1960013,"10721 dover creek ave, las vegas, nv 89134, usa"
"357 Quintard St, Staten Island, NY 10305",-74.0795913,40.5899555,"357 quintard st, staten island, ny 10305, usa"
"114-34 227th St #2, Cambria Heights, NY 11411",-73.7307538,40.7004505,"114-34 227th st #2, queens, ny 11411, usa"
"2904 London Bell Dr, Raleigh, NC 27614",-78.5582996,35.9488341,"2904 london bell dr, raleigh, nc 27614, usa"
"1600 Bickett Blvd, Raleigh, NC 27608",-78.6378568,35.8009062,"1600 bickett blvd, raleigh, nc 27608, usa"
"1203 E Lane St, Raleigh, NC 27601",-78.6228726,35.7835304,"1203 e lane st, raleigh, nc 27601, usa"
"2740 Peachleaf St, Raleigh, NC 27614",-78.5562589,35.9584617,"2740 peachleaf st, raleigh, nc 27614, usa"
"4330 W Pine Blvd, Saint Louis, MO 63108",-90.2523413,38.6394198,"4330 w pine blvd, st. louis, mo 63108, usa"
"6020 Chimera Ct, Dallas, TX 75206",-96.7625357,32.8129254,"6020 chimera ct, dallas, tx 75206, usa"
"10012 Church Rd, Dallas, TX 75238",-96.7131529,32.8858609,"10012 church rd, dallas, tx 75238, usa"
"4211 Rawlins St UNIT 732, Dallas, TX 75219",-96.811363,32.8148463,"4211 rawlins st unit 732, dallas, tx 75219, usa"
"8714 Redondo Dr, Dallas, TX 75218",-96.7090362,32.8220302,"8714 redondo dr, dallas, tx 75218, usa"
"4346 Cochran Chapel Cir, Dallas, TX 75209",-96.834707,32.8630629,"4346 cochran chapel cir, dallas, tx 75209, usa"
"9914 Hurley Way, Dallas, TX 75220",-96.8447284,32.8794137,"9914 hurley way, dallas, tx 75220, usa"
"4715 Creighton Dr, Dallas, TX 75214",-96.760984,32.8447857,"4715 creighton dr, dallas, tx 75214, usa"
"5911 Glory Heights Dr, Las Vegas, NV 89135",-115.3223031,36.0798875,"5911 glory heights dr, las vegas, nv 89135, usa"
"7425 Alcove Glen Ct, Las Vegas, NV 89129",-115.2579668,36.2422306,"7425 alcove glen ct, las vegas, nv 89129, usa"
"9676 Kirkland Ranch Ct, Las Vegas, NV 89139",-115.2198078,36.013833,"9676 s kirkland ranch ct, las vegas, nv 89139, usa"
"1270 Bay Ridge Pkwy APT 6, Brooklyn, NY 11228",-74.0081278,40.6203827,"1270 bay ridge pkwy apt 6, brooklyn, ny 11228, usa"
"90-05 221st Pl, Queens Village, NY 11428",-73.7389769,40.7281441,"90-05 221st pl, jamaica, ny 11428, usa"
"3705 Foster Ave, Brooklyn, NY 11203",-73.9412748,40.6392381,"3705 foster ave, brooklyn, ny 11203, usa"
"1021 Crescent St, Brooklyn, NY 11208",-73.8665895,40.662427,"1021 crescent st, brooklyn, ny 11208, usa"
"100 Coddington Ave, Staten Island, NY 10306",-74.1117688,40.5704093,"100 coddington ave, staten island, ny 10306, usa"
"230 E 79th St APT 3C, New York, NY 10075",-73.9561566,40.7735465,"230 e 79th st #3c, new york, ny 10075, usa"
"372 Central Park W APT 5E, New York, NY 10025",-73.964775,40.7929867,"372 central park west #5e, new york, ny 10025, usa"
"1935 Strauss St, Brooklyn, NY 11212",-73.9155657,40.6667808,"1935 strauss st, brooklyn, ny 11212, usa"
"32 Jones St, Staten Island, NY 10314",-74.1645257,40.6060835,"32 jones st, staten island, ny 10314, usa"
"118-07 222nd Street, Cambria Heights, NY 11411",-73.7390745,40.6927337,"118-07 222nd st, queens, ny 11411, usa"
"6444 NE Rodney Ave, Portland, OR 97211",-122.6644086,45.5697052,"6444 ne rodney ave, portland, or 97211, usa"
"2213 Roberts St, Raleigh, NC 27607",-78.6629659,35.7942303,"2213 roberts st, raleigh, nc 27607, usa"
"7705 Tylerton Dr, Raleigh, NC 27613",-78.7064098,35.885894,"7705 tylerton dr, raleigh, nc 27613, usa"
"1510 Brookland Pkwy, Richmond, VA 23227",-77.4577603,37.5762145,"1510 brookland pkwy, richmond, va 23227, usa"
"324 E 10th Ave, Spokane, WA 99202",-117.4056367,47.6456824,"324 e 10th ave, spokane, wa 99202, usa"
"1422 McCausland Ave, Saint Louis, MO 63117",-90.3068698,38.626096,"1422 mccausland ave, st. louis, mo 63117, usa"
"10023 Rustleleaf Dr, Dallas, TX 75238",-96.7126723,32.8852948,"10023 rustleleaf dr, dallas, tx 75238, usa"
"923 E Indiana Ave, Spokane, WA 99207",-117.3955019,47.6749407,"923 e indiana ave, spokane, wa 99207, usa"
